subject,label,lat,lon,date
http://www.wikidata.org/entity/Q2237649,Battle of Ulaş,45.66138889,20.79138889,1-1-1683
http://www.wikidata.org/entity/Q2237737,Battle of Sheikh Sa'ad,33.7,43.5,06-01-1916
http://www.wikidata.org/entity/Q2237798,Battle of Thebes,38.32416667,23.32361111,1-12--334
http://www.wikidata.org/entity/Q2238843,Battle of Brustem,50.80166667,5.2175,28-10-1467
http://www.wikidata.org/entity/Q2243497,Battle of Davis's Cross Roads,34.7557,-85.368,10-9-1863
http://www.wikidata.org/entity/Q2246615,Battle of Brunanburh,53.345069,-3.023987,1-1-937
http://www.wikidata.org/entity/Q2248041,Battle of Casalecchio,44.48333333,11.28333333,26-6-1402
http://www.wikidata.org/entity/Q2252463,Battle of Madonna dell'Olmo,44.38333333,7.55,30-9-1744
http://www.wikidata.org/entity/Q2253305,Battle of Richmond,37.6848,-84.2594,12-4-1861
http://www.wikidata.org/entity/Q2253682,Battle of Tettenhall,52.583333,-2.133333,5-8-910
http://www.wikidata.org/entity/Q2254950,Battle of Chios,38.4,26.01666667,1-1--200
http://www.wikidata.org/entity/Q2259031,Battle of Cascina,43.68,10.50027778,28-7-1364
http://www.wikidata.org/entity/Q2264459,Battle of Cerignola,41.26666667,15.9,28-4-1503
http://www.wikidata.org/entity/Q2265211,Battle of Entrames,47.99666667,-0.7125,26-10-1793
http://www.wikidata.org/entity/Q2265621,Battle of Køge Bay,55.517252,12.30982,1-7-1676
http://www.wikidata.org/entity/Q2265686,Battles of Barfleur and La Hogue,49.67111111,-1.26333333,29-5-1692
http://www.wikidata.org/entity/Q2280582,Battle of Velletri,41.66666667,12.78333333,11-8-1744
http://www.wikidata.org/entity/Q2284279,Battle of Fort Pulaski,32.02729,-80.89096,11-4-1862
http://www.wikidata.org/entity/Q2286332,Battle of Oravais,63.28273,22.37503,21-2-1808
http://www.wikidata.org/entity/Q2288966,Battle of Stoczek,51.96666667,21.96666667,14-2-1831
http://www.wikidata.org/entity/Q2291971,Battle of Ilerda,41.36666667,-0.5,1-6--48
http://www.wikidata.org/entity/Q2292026,Battle of the Gates of Trajan,42.35611111,23.91833333,17-8-986
http://www.wikidata.org/entity/Q2292185,Battle of Buckland Mills,38.74,-77.81,12-4-1861
http://www.wikidata.org/entity/Q2293850,Battle of Liberty,39.1931,-94.3842,12-4-1861
http://www.wikidata.org/entity/Q2297338,Combat of the Thirty,48,-3,1-1-1341
http://www.wikidata.org/entity/Q2305019,Battle of Curupaity,-27.11305556,-58.57444444,27-12-1864
http://www.wikidata.org/entity/Q2307727,Battle of Saint Charles,34.3715467,-91.126083,12-4-1861
http://www.wikidata.org/entity/Q2309898,Battle of Karánsebes,45.42138889,22.22194444,17-9-1788
http://www.wikidata.org/entity/Q2311362,,47.18527778,-1.860277778,25-11-1793
http://www.wikidata.org/entity/Q2311390,,26.7,-80.03333333,10-3-1783
http://www.wikidata.org/entity/Q2311799,Battle of Santander,43.45,-3.8,14-08-1937
http://www.wikidata.org/entity/Q2312517,Battle of San Pietro,44.8,10.3,29-6-1734
http://www.wikidata.org/entity/Q2312936,Battle of Cape Cherchell,36.90694444,2.20333333,07-09-1937
http://www.wikidata.org/entity/Q2313310,Battle of Selma,32.424,-87.0237,12-4-1861
http://www.wikidata.org/entity/Q2330778,Battle of Mantinea,37.6,22.4,1-1--213
http://www.wikidata.org/entity/Q2330975,Siege of Breda,51.56666667,4.8,1-1-1568
http://www.wikidata.org/entity/Q2331555,Battle of Neuve Chapelle,50.8641,2.8956,10-03-1915
http://www.wikidata.org/entity/Q233219,Second Battle of Ypres,50.891,2.979,21-04-1915
http://www.wikidata.org/entity/Q2333407,Battle of Churubusco,19.35555556,-99.14861111,20-8-1847
http://www.wikidata.org/entity/Q233343,Second Battle of Bull Run,38.81246,-77.52131,12-4-1861
http://www.wikidata.org/entity/Q233356,Battle of Lacolle Mills,45.067564,-73.343809,30-3-1814
http://www.wikidata.org/entity/Q233360,Second Battle of Corinth,34.97095,-88.52173,12-4-1861
http://www.wikidata.org/entity/Q2333674,Battle of Jonesborough,33.5307,-84.3621,12-4-1861
http://www.wikidata.org/entity/Q233373,Battle of Capua (211 BC),41.1,14.21666667,1-1--217
http://www.wikidata.org/entity/Q233379,Second Battle of Krithia,40.07888889,26.20388889,06-05-1915
http://www.wikidata.org/entity/Q233386,Battle of Herdonia (210 BC),41.31666667,15.63333333,1-1--217
http://www.wikidata.org/entity/Q233402,Battle of Nola (215 BC),40.93333333,14.53333333,1-1--217
http://www.wikidata.org/entity/Q233417,Battle of the Assunpink Creek,40.22166667,-74.75611111,2-1-1777
http://www.wikidata.org/entity/Q233430,Second Battle of Cape Finisterre,42.88222,-9.404297,25-10-1747
http://www.wikidata.org/entity/Q2334874,Battle of Tranter's Creek,35.6186,-77.1431,12-4-1861
http://www.wikidata.org/entity/Q233568,Battle of Hattin,32.80361111,35.44444444,4-7-1187
http://www.wikidata.org/entity/Q2337526,First Battle of the Aisne,49.43333333,3.666666667,13-09-1914
http://www.wikidata.org/entity/Q2337604,Battle of Hill 70,50.45555556,2.81902778,15-08-1917
http://www.wikidata.org/entity/Q234188,Battle of Sekigahara,35.36666667,136.4666667,21-10-1600
http://www.wikidata.org/entity/Q2342758,Battle of the Chernaya,44.46666667,33.85,16-8-1855
http://www.wikidata.org/entity/Q2342985,Battle of Ponte Novu,42.485,9.28,9-5-1769
http://www.wikidata.org/entity/Q2344279,Battle of Leros,37.13194444,26.85277778,26-09-1943
http://www.wikidata.org/entity/Q2346041,Battle of Fort Beauséjour,45.86550833,-64.29079167,16-6-1755
http://www.wikidata.org/entity/Q2347053,Battle of Callinicus,39.632098,22.419935,1-1--170
http://www.wikidata.org/entity/Q2351517,Battle of Lanckorona,49.845698,19.715431,23-5-1771
http://www.wikidata.org/entity/Q235344,Battle of the Alamola,29.42555556,-98.48611111,23-2-1836
http://www.wikidata.org/entity/Q2354105,Siege of Danzig,54.36666667,18.63333333,22-2-1734
http://www.wikidata.org/entity/Q2354422,Battle of the Dalmatian channels,43.05694444,16.85638889,14-11-1991
http://www.wikidata.org/entity/Q2354840,Battle of Ilomantsi,62.718,31.526,26-07-1944
http://www.wikidata.org/entity/Q2355732,Battle of Santa Rosa Island,30.3242,-87.2817,9-10-1861
http://www.wikidata.org/entity/Q2363420,2011 southern Israel cross-border attacks,29.5857,34.88137778,18-08-2011
http://www.wikidata.org/entity/Q2363492,Battle of El Guettar,34.33722222,8.952777778,23-03-1943
http://www.wikidata.org/entity/Q2363999,Battle of Fort Blair,37.0308,-94.735,12-4-1861
http://www.wikidata.org/entity/Q2364944,Battle of Cherbourg,49.7525,-1.695,12-4-1861
http://www.wikidata.org/entity/Q2366517,,46.64861111,-0.247777778,25-6-1793
http://www.wikidata.org/entity/Q2368123,Battle of Pinkie Cleugh,55.933,-3.023,20-9-1547
http://www.wikidata.org/entity/Q2371769,Battle of El Agheila,30.2667,19.2,11-12-1942
http://www.wikidata.org/entity/Q2373632,First Battle of Sabine Pass,29.7359,-93.8711,12-4-1861
http://www.wikidata.org/entity/Q2374330,Battle of Atlanta,33.7459,-84.3488,22-7-1864
http://www.wikidata.org/entity/Q2375910,Battle of Fougères,48.3525,-1.198611111,3-11-1793
http://www.wikidata.org/entity/Q2386251,Battle on the Zuiderzee,52.83333333,5.33333333,11-10-1573
http://www.wikidata.org/entity/Q2387020,Battle of Sarandí,-33.5012804,-56.2425101,10-12-1825
http://www.wikidata.org/entity/Q2387677,Siege of Calais,50.9475,1.855555556,1-6-1436
http://www.wikidata.org/entity/Q2388708,Battle of Salé,34.05,-6.816667,1-9-1260
http://www.wikidata.org/entity/Q2391801,Battle of Fort Duquesne,40.44162778,-80.01094444,13-9-1758
http://www.wikidata.org/entity/Q239255,Battle of Arras,50.28972222,2.780833333,09-04-1917
http://www.wikidata.org/entity/Q2392704,Battle of Corydon,38.199,-86.129,9-7-1863
http://www.wikidata.org/entity/Q2394918,Battle of Callao,-12.04777778,-77.15361111,2-5-1866
http://www.wikidata.org/entity/Q2399696,Battle of Contreras,19.41944444,-99.14555556,20-8-1847
http://www.wikidata.org/entity/Q2400227,,50.98638889,2.1275,8-8-1588
http://www.wikidata.org/entity/Q2406754,Battle of Truillas,42.6125,2.80917,22-9-1793
http://www.wikidata.org/entity/Q2408305,,47.66861111,-2.981388889,21-6-1815
http://www.wikidata.org/entity/Q2408799,Battle of the Misrata frontline,32.36666667,15.08333333,16-05-2011
http://www.wikidata.org/entity/Q2408921,Battle of Arques,49.88083333,1.125833333,29-9-1589
http://www.wikidata.org/entity/Q241108,Battle of Friedland,54.45,21.01666667,14-6-1807
http://www.wikidata.org/entity/Q2416094,Battle of Utica,37.05794444,10.06259722,8-1--48
http://www.wikidata.org/entity/Q2420736,Battle of Chantilly,38.86451,-77.36949,12-4-1861
http://www.wikidata.org/entity/Q2420811,Battle of Mount Tabor,32.61244722,35.326625,16-4-1799
http://www.wikidata.org/entity/Q2421665,,-25.9,28.15,12-2-1881
http://www.wikidata.org/entity/Q2425434,Battle of Longue-Pointe,45.562611,-73.530806,19-4-1775
http://www.wikidata.org/entity/Q2426213,Battle of Roan's Tan Yard,39.3246,-92.5584,12-4-1861
http://www.wikidata.org/entity/Q2426368,Battle of Bardia,31.76666667,25.1,01-09-1939
http://www.wikidata.org/entity/Q242644,Battle of Caporetto,46.21444444,13.6425,24-10-1917
http://www.wikidata.org/entity/Q2427013,Battle of Tudela,42.054925,-1.616330556,23-11-1808
http://www.wikidata.org/entity/Q2427731,Battle of Örlygsstaðir,65.501,-19.282,21-8-1238
http://www.wikidata.org/entity/Q2428651,,50.829,3.276,12-9-1015
http://www.wikidata.org/entity/Q2431866,Battle of Zierikzee,51.64972222,3.91638889,11-8-1304
http://www.wikidata.org/entity/Q243640,Second Battle of Sabine Pass,29.72051389,-93.87074722,12-4-1861
http://www.wikidata.org/entity/Q2439284,Battle of Leuven,50.86666667,4.7,12-8-1831
http://www.wikidata.org/entity/Q243979,Battle of the Nile,31.33333333,30.11666667,1-8-1798
http://www.wikidata.org/entity/Q244356,Battle of Ain Jalut,32.5964,35.2417,3-9-1260
http://www.wikidata.org/entity/Q2444672,Battle of Lutterberg,51.35,9.59972222,23-7-1762
http://www.wikidata.org/entity/Q2445761,Battle of Saucourt-en-Vimeu,50.10527778,1.835277778,3-8-881
http://www.wikidata.org/entity/Q2446643,Battle of Raate Road,64.84813611,29.32645833,30-11-1939
http://www.wikidata.org/entity/Q2448616,Battle of Dobrich,43.56666667,27.83333333,05-09-1916
http://www.wikidata.org/entity/Q2449358,Battle of Fort Necessity,39.81413889,-79.58710556,3-7-1754
http://www.wikidata.org/entity/Q2450584,Battle of Flirey,48.8764,5.84833,19-09-1914
http://www.wikidata.org/entity/Q2450777,Battle of the Nek,40.2414,26.288385,25-04-1915
http://www.wikidata.org/entity/Q2451530,Battle of Mojkovac,42.96,19.58,06-01-1916
http://www.wikidata.org/entity/Q2451867,Battle of Boonville,38.9765,-92.743,17-6-1861
http://www.wikidata.org/entity/Q2453661,Battle of Horodok,49.78333333,23.65,29-9-1655
http://www.wikidata.org/entity/Q2455332,Battle of Ginchy,50.02266667,2.832444444,28-07-1914
http://www.wikidata.org/entity/Q2457256,Battle of Orleans,47.90222222,1.904166667,1-1-463
http://www.wikidata.org/entity/Q245773,Battle of Alba de Tormes,40.83333333,-5.5,28-11-1809
http://www.wikidata.org/entity/Q2457962,Battle of Devil's Backbone,35.1785,-94.3106,12-4-1861
http://www.wikidata.org/entity/Q245811,Battle of Chemnitz,50.83333333,12.91666667,14-4-1639
http://www.wikidata.org/entity/Q245890,Battle of Heilbronn,49.15,9.216666667,01-09-1939
http://www.wikidata.org/entity/Q245898,Battle of Frankfurt,50.11361111,8.679722222,01-09-1939
http://www.wikidata.org/entity/Q246200,Battle of Medina de Rioseco,41.89416667,-4.993611111,14-7-1808
http://www.wikidata.org/entity/Q2462283,Third Battle of the Aisne,49.38333333,3.733333333,27-05-1918
http://www.wikidata.org/entity/Q246553,Battle of Nuremberg,49.45277778,11.07777778,01-09-1939
http://www.wikidata.org/entity/Q2467678,Battle of Bolimów,52.0764,20.1631,28-07-1914
http://www.wikidata.org/entity/Q2469718,Battle of Gainesville,29.65199444,-82.32506667,17-8-1864
http://www.wikidata.org/entity/Q247253,Battle of Khe Sanh,16.65544444,106.7285833,21-01-1968
http://www.wikidata.org/entity/Q2473448,Battle of Lissa,43.08916667,16.17166667,13-3-1811
http://www.wikidata.org/entity/Q247395,Battle of Hamburger Hill,16.25305556,107.1747222,10-05-1969
http://www.wikidata.org/entity/Q2477582,Battle of Francavilla,37.9,15.13333333,20-6-1719
http://www.wikidata.org/entity/Q2478491,Battle of Messana,38.18,15.56138889,1-1--264
http://www.wikidata.org/entity/Q247871,Battle of Talana Hill,-28.16388889,30.26777778,20-10-1899
http://www.wikidata.org/entity/Q2480286,Battle of Peralta,34.82638889,-106.6888889,12-4-1861
http://www.wikidata.org/entity/Q2480544,Battle of Ituzaingó,-30.245,-54.87472222,20-2-1827
http://www.wikidata.org/entity/Q2484108,Battle of Jutas,63.495556,22.524722,21-2-1808
http://www.wikidata.org/entity/Q2484240,Battle of Vertières,19.7333,-72.2244,18-11-1803
http://www.wikidata.org/entity/Q248712,Battle of Komarów,53.535,14.743889,26-08-1914
http://www.wikidata.org/entity/Q2488483,Battle of Columbus,31.83083333,-107.0019444,09-03-1916
http://www.wikidata.org/entity/Q248979,Battle of Modder River,-29.03916667,24.62638889,28-11-1899
http://www.wikidata.org/entity/Q2495510,Battle of Reval,59.43722222,24.745,13-5-1790
http://www.wikidata.org/entity/Q2496259,Battle of Dogger Bank,54.724,2.769,17-6-1696
http://www.wikidata.org/entity/Q2496378,,49.20722222,2.586666667,02-09-1914
http://www.wikidata.org/entity/Q2496774,Battle of Lipantitlán,27.965977,-97.816772,4-11-1835
http://www.wikidata.org/entity/Q2497334,Battle of Wana,32.30611111,69.59277778,16-03-2004
http://www.wikidata.org/entity/Q2497690,Battle of Ronaldsway,54.081,-4.618,8-10-1275
http://www.wikidata.org/entity/Q2498565,First Battle of Lamia,38.89722222,22.43111111,1-1--213
http://www.wikidata.org/entity/Q2498572,Second Battle of Lamia,38.89722222,22.43111111,1-1--213
http://www.wikidata.org/entity/Q250309,Battle of Tarawa,1.426944444,172.9755556,20-11-1943
http://www.wikidata.org/entity/Q2505574,Ambiorix's revolt,50.7794,5.4631,1-1--57
http://www.wikidata.org/entity/Q250652,Battle of Sarikamish,40.3381,42.573,22-12-1914
http://www.wikidata.org/entity/Q2510511,Battle of Abukir (1801),31.31055556,30.06833333,20-4-1792
http://www.wikidata.org/entity/Q251184,Battle of Signal Hill,47.56972222,-52.68194444,15-9-1762
http://www.wikidata.org/entity/Q2512802,Battle of Olustee,30.21423333,-82.38858889,20-2-1864
http://www.wikidata.org/entity/Q2522057,Battle of Campo Santo,44.78333333,11.13333333,8-2-1743
http://www.wikidata.org/entity/Q252698,Battle of Wesenberg,59.35055556,26.36111111,28-2-1268
http://www.wikidata.org/entity/Q2527770,Battle of Devina,42.91666667,26.45,17-7-1279
http://www.wikidata.org/entity/Q2528398,Battle of Al Mansurah,31.0456,31.3826,1-1-1248
http://www.wikidata.org/entity/Q2530200,Battle of Mentana,42.01666667,12.65,3-11-1867
http://www.wikidata.org/entity/Q2533670,Battle of Valea Albă,47.07833333,26.56027778,26-7-1476
http://www.wikidata.org/entity/Q2540993,Battle of Dry Wood Creek,37.8197,-94.4862,12-4-1861
http://www.wikidata.org/entity/Q254599,Battle of Shanghai,31.2323,121.469,13-08-1937
http://www.wikidata.org/entity/Q2546566,Battle of Mexico-city,19.41944444,-99.14555556,24-4-1846
http://www.wikidata.org/entity/Q254797,Battle of Le Bourget,48.9353,2.42556,27-9-1870
http://www.wikidata.org/entity/Q2548761,Battle of Sphacteria,36.93013889,21.66572222,1-1-1821
http://www.wikidata.org/entity/Q2551448,Battle of Kirksville,40.19,-92.6,12-4-1861
http://www.wikidata.org/entity/Q2551797,Siege of Yorktown,37.184,-76.534,5-4-1862
http://www.wikidata.org/entity/Q2553234,Battle of Culpeper Court House,38.47255556,-77.99313889,12-4-1861
http://www.wikidata.org/entity/Q2557155,Battle of Sedgemoor,51.11555556,-2.928333333,6-7-1685
http://www.wikidata.org/entity/Q2562633,Battle of Lemo,60.393632,22.312968,19-6-1808
http://www.wikidata.org/entity/Q2568416,Battle of Thessalonica,40.6403,22.9439,1-1-380
http://www.wikidata.org/entity/Q2568851,Battle of Baku,40.45,49.783333,26-08-1918
http://www.wikidata.org/entity/Q2570177,Battle of Kennesaw Mountain,33.96899,-84.58134,27-6-1864
http://www.wikidata.org/entity/Q2570192,Battle of Alamana,38.85344444,22.45878056,1-1-1821
http://www.wikidata.org/entity/Q257137,Battle of Newtownmountkennedy,53.090107,-6.110287,30-5-1798
http://www.wikidata.org/entity/Q2571823,Battle of El Mazuco,43.38222222,-4.8525,06-09-1937
http://www.wikidata.org/entity/Q2572804,Battle of Dunkeld,56.565,-3.585,21-8-1689
http://www.wikidata.org/entity/Q2574400,Battle of the Rosebud,45.22305556,-106.9977778,17-6-1876
http://www.wikidata.org/entity/Q2575889,Battle of Rhode Island,41.596,-71.263,29-8-1778
http://www.wikidata.org/entity/Q2577392,Battle of Gravia Inn,38.67111111,22.42888889,1-1-1821
http://www.wikidata.org/entity/Q2579501,Battle of Valtetsi,37.4775,22.28472222,1-1-1821
http://www.wikidata.org/entity/Q2579514,Battle of Doliana,37.386,22.498,1-1-1821
http://www.wikidata.org/entity/Q25809,Battle of Krasnoi,54.56,31.43,15-11-1812
http://www.wikidata.org/entity/Q2583233,Battle of Palembang,-2.983333333,104.7644444,13-02-1942
http://www.wikidata.org/entity/Q2583507,Battle of the Cerna Bend,41.65,21.716667,01-10-1916
http://www.wikidata.org/entity/Q2584330,Battle of Karpenisi,39.056028,21.5723,1-1-1821
http://www.wikidata.org/entity/Q2585904,Battle of Cambrai,50.1767,3.23556,08-10-1918
http://www.wikidata.org/entity/Q2586793,Battle of Beneventum (212 BC),41.1333,14.7833,1-1--217
http://www.wikidata.org/entity/Q2589772,Battle of Montenaken,50.7222,5.13444,20-10-1465
http://www.wikidata.org/entity/Q2590023,Siege of Tripolitsa,37.51666667,22.38333333,1-4-1821
http://www.wikidata.org/entity/Q2594918,Battle of Honkaniemi,60.65,28.78333333,25-02-1940
http://www.wikidata.org/entity/Q2595291,Battle of Kelly's Ford,38.47692,-77.77988,12-4-1861
http://www.wikidata.org/entity/Q2597597,Battle of Krasny Bor,59.67972222,30.66944444,13-02-1943
http://www.wikidata.org/entity/Q2599254,Battle of Alavus,62.5864,23.6158,21-2-1808
http://www.wikidata.org/entity/Q2599844,Battle of Kletsk,53.018119,26.702929,16-8-1506
http://www.wikidata.org/entity/Q2600516,Kiev Offensive,50.45,30.5167,24-04-1920
http://www.wikidata.org/entity/Q2600543,Battle of Pyhäjoki,64.46388889,24.25833333,21-2-1808
http://www.wikidata.org/entity/Q2600573,Siege of Sveaborg,60.14722222,24.98722222,2-3-1808
http://www.wikidata.org/entity/Q2600584,Battle of Lapua,62.9667,23.0167,21-2-1808
http://www.wikidata.org/entity/Q2600996,Battle of Pulkkila,64.26805556,25.86666667,21-2-1808
http://www.wikidata.org/entity/Q2601126,Battle of Sadras,12.52339722,80.17685,17-2-1782
http://www.wikidata.org/entity/Q2601158,Battle of Trincomalee,8.54910833,81.23771667,19-4-1775
http://www.wikidata.org/entity/Q2601178,Battle of Negapatam,10.778,79.86614167,6-7-1782
http://www.wikidata.org/entity/Q2601189,Battle of Providien,8.25498333,81.51306111,12-4-1782
http://www.wikidata.org/entity/Q2602904,Battle of Cocherel,49.07472222,1.364722222,1-1-1337
http://www.wikidata.org/entity/Q2604991,Battle of Funkstown,39.60592,-77.700462,12-4-1861
http://www.wikidata.org/entity/Q2606313,Battle of Negapatam,10.766667,79.833333,29-8-1756
http://www.wikidata.org/entity/Q2606331,Battle of Cuddalore (1758),11.75,79.75,29-4-1758
http://www.wikidata.org/entity/Q2611018,Battle of Natural Bridge,30.28388889,-84.15194444,6-3-1865
http://www.wikidata.org/entity/Q261345,Battle of Lerida,41.61666667,0.63333333,7-10-1642
http://www.wikidata.org/entity/Q2615532,Battle of Chmielnik,50.61166667,20.74972222,1-4-1241
http://www.wikidata.org/entity/Q2615801,Battle of Adairsville,34.4083,-84.9389,12-4-1861
http://www.wikidata.org/entity/Q2615826,Battle of Resaca,34.5815,-84.9385,12-4-1861
http://www.wikidata.org/entity/Q2617813,Battle of Manila,14.58333333,120.9666667,29-8-1756
http://www.wikidata.org/entity/Q261872,Battle of Tarcal,48.13128,21.34267,7-10-1527
http://www.wikidata.org/entity/Q2618945,Battle of Fredericktown,37.5434,-90.2969,12-4-1861
http://www.wikidata.org/entity/Q2624653,Battle of the Barracks,46.309,16.328,14-09-1991
http://www.wikidata.org/entity/Q2624980,Battle of Tobruk,32.07611111,23.96138889,22-12-1911
http://www.wikidata.org/entity/Q2626237,,50.95,2.85,28-07-1914
http://www.wikidata.org/entity/Q262648,Battle of Höchstädt,48.6,10.55,19-6-1800
http://www.wikidata.org/entity/Q2628082,Battle of Elbistan,38.2,37.18333333,18-4-1277
http://www.wikidata.org/entity/Q2628768,Battle of Marciano,43.30583333,11.7875,2-8-1554
http://www.wikidata.org/entity/Q2628859,Battle of Bucharest,44.4,26.08333333,25-11-1916
http://www.wikidata.org/entity/Q2631739,Battle of Kajmakchalan,40.94222222,21.80472222,12-09-1916
http://www.wikidata.org/entity/Q2632506,Battle of Tarentum (209 BC),40.46666667,17.23333333,1-1--217
http://www.wikidata.org/entity/Q2632522,Battle of Tarentum (212 BC),40.46666667,17.23333333,1-1--217
http://www.wikidata.org/entity/Q2632850,Battle of Bitlis,38.4,42.11666667,01-07-1915
http://www.wikidata.org/entity/Q2632927,Battle of Chickasaw Bayou,32.399,-90.854,12-4-1861
http://www.wikidata.org/entity/Q2633083,Battle of Transylvania,46.76666667,23.58333333,27-08-1916
http://www.wikidata.org/entity/Q2633421,Gas attack at Hulluch,50.4867,2.8175,27-04-1916
http://www.wikidata.org/entity/Q2634717,Battle of Bazentin Ridge,50.02744444,2.754166667,14-07-1916
http://www.wikidata.org/entity/Q2636580,,51.09944444,11.5875,14-10-1806
http://www.wikidata.org/entity/Q2638217,Battle of Koljonvirta,63.58861111,27.16416667,21-2-1808
http://www.wikidata.org/entity/Q2639377,Siege of Kolberg,54.1833,15.5833,29-8-1756
http://www.wikidata.org/entity/Q263950,Battle of Elandslaagte,-28.4,29.95,21-10-1899
http://www.wikidata.org/entity/Q2640011,Battle of Barbourville,36.86111111,-83.87944444,12-4-1861
http://www.wikidata.org/entity/Q2641750,Battle of Goose Green,-51.82883333,-58.96916667,28-05-1982
http://www.wikidata.org/entity/Q264737,Battle of Tolbiac,50.67527778,6.601111111,1-1-496
http://www.wikidata.org/entity/Q26493,Battle of Dandanaqan,37.391933,61.345353,29-5-1040
http://www.wikidata.org/entity/Q26496,Battle of Surabaya,-8.42305556,115.2486111,27-10-1945
http://www.wikidata.org/entity/Q265032,Battle of Montlhéry,48.63861111,2.272222222,16-7-1465
http://www.wikidata.org/entity/Q2655444,Battle of Zliten,32.46666667,14.56666667,21-07-2011
http://www.wikidata.org/entity/Q2657536,Battle of Boroughbridge,54.09777778,-1.4075,24-3-1322
http://www.wikidata.org/entity/Q2658952,Battle of Cole Camp,38.3,-93.29,12-4-1861
http://www.wikidata.org/entity/Q2659382,Battle of Cartagena,37.6,-0.983333,3-9-1643
http://www.wikidata.org/entity/Q2659387,Battle of Beauport,46.89018,-71.14726,31-7-1759
http://www.wikidata.org/entity/Q2662144,Battle of Pondicherry,11.93333333,79.83333333,10-9-1759
http://www.wikidata.org/entity/Q2663279,Battle of Palikao,39.90666667,116.6141667,1-1-1856
http://www.wikidata.org/entity/Q2663546,Battle of Vuosalmi,60.7181,29.575,04-07-1944
http://www.wikidata.org/entity/Q2664174,Battle of Kamdesh,35.41,71.34139,03-10-2009
http://www.wikidata.org/entity/Q2665626,Battle of Beersheba,31.24977222,34.79970833,29-10-1914
http://www.wikidata.org/entity/Q2666730,Action of August 1702,11.241,-74.206,4-9-1702
http://www.wikidata.org/entity/Q266689,First Battle of Dego,44.45,8.31667,21-9-1794
http://www.wikidata.org/entity/Q2667561,Battle of Nikopol,43.7,24.88333333,16-7-1877
http://www.wikidata.org/entity/Q2670926,Battle of Seminara,38.33333333,15.86666667,28-6-1495
http://www.wikidata.org/entity/Q2672202,Battle of Fort Sanders,35.9589,-83.9338,12-4-1861
http://www.wikidata.org/entity/Q2672355,Destruction of Psara,38.5693,25.5847,1-1-1821
http://www.wikidata.org/entity/Q2687368,Battle of Missionary Ridge,35.03,-85.257,25-11-1863
http://www.wikidata.org/entity/Q2688934,Battle of Salineville,40.62055556,-80.90166667,12-4-1861
http://www.wikidata.org/entity/Q2689975,Battle of Molino del Rey,19.41861111,-99.19083333,8-9-1847
http://www.wikidata.org/entity/Q2700708,Capture of New Orleans,29.9575,-90.06305556,12-4-1861
http://www.wikidata.org/entity/Q2701128,Battle of Torroella,42.0439,3.12861,27-5-1694
http://www.wikidata.org/entity/Q2705872,Battle of Baltim,31.65513611,31.45729167,09-10-1973
http://www.wikidata.org/entity/Q2717440,Battle of Acosta Ñu,-24.84027778,-56.51583333,27-12-1864
http://www.wikidata.org/entity/Q2718092,Battle of Sahagún,42.37083333,-5.029166667,21-12-1808
http://www.wikidata.org/entity/Q271873,Battle of the Trebia,45.05,9.6,1-1--217
http://www.wikidata.org/entity/Q2724014,Battle of Texel,53.15,4.6,29-6-1694
http://www.wikidata.org/entity/Q2726112,Battle of Bilbao,43.25,-2.91666667,11-06-1937
http://www.wikidata.org/entity/Q273011,Battle of Marengo,44.88333333,8.683333333,14-6-1800
http://www.wikidata.org/entity/Q273069,Battle of Lechfeld,48.17,10.81,10-8-955
http://www.wikidata.org/entity/Q2732287,Battle of Porto Praya,14.90729722,-23.50490556,16-4-1781
http://www.wikidata.org/entity/Q2736004,Battle of Palo Alto,26.02007,-97.46538,8-5-1846
http://www.wikidata.org/entity/Q2736986,Battle of Karnal,29.69,76.98833333,24-2-1739
http://www.wikidata.org/entity/Q2741307,Battle of Frisches Haff,53.80444444,14.14027778,10-9-1759
http://www.wikidata.org/entity/Q2744931,Battle of Dijon,47.3217,5.04139,29-10-1870
http://www.wikidata.org/entity/Q2746040,Battle of Landriano,45.3167,9.26667,21-6-1529
http://www.wikidata.org/entity/Q2748355,Battle of Route Coloniale 4,22.4242,106.44,01-10-1950
http://www.wikidata.org/entity/Q275019,Battle of Smolensk,54.7833,32.05,01-09-1939
http://www.wikidata.org/entity/Q2750389,Battle of Mišar,44.7292,19.7608,12-8-1806
http://www.wikidata.org/entity/Q2750968,Battle of Alexandria,31.31055556,30.06833333,21-3-1801
http://www.wikidata.org/entity/Q2752838,Second Battle of Auburn,38.70213,-77.70181,12-4-1861
http://www.wikidata.org/entity/Q2757656,Battle of Burgos,42.3558,-3.66806,7-11-1808
http://www.wikidata.org/entity/Q276059,Battle of Vitoria,42.85,-2.683333333,21-6-1813
http://www.wikidata.org/entity/Q276852,Battle of Slivice,49.6433,14.0472,01-09-1939
http://www.wikidata.org/entity/Q27759,Battle of Crécy,50.257,1.904,26-8-1346
http://www.wikidata.org/entity/Q2776646,Battle of Nitzanim,31.71659722,34.6338,10-06-1948
http://www.wikidata.org/entity/Q2781626,Battle of Dranesville,38.99547222,-77.33719444,12-4-1861
http://www.wikidata.org/entity/Q278903,Battle of Lechaeum,37.934142,22.884225,1-1--394
http://www.wikidata.org/entity/Q2789421,Battle of Prairie Grove,35.99305556,-94.30777778,12-4-1861
